,0
BRGDG-1,78.55888133025364
AG-NHAV02,56.52600402734953
ABERU-1,83.54960177132146
BRGG-1,86.61476879867178
BRIDU-1,59.91258911746495
CORB-1,75.44940441605067
COWE1,76.64779584718498
COWE2,67.5055478163454
CROYD-2,84.93754980558417
DBFRM-1,64.32715409037236
DERW-1,74.33068692901655
DIDC01G,78.98190349558783
DIDC02G,78.5874580574961
DIDC03G,73.68306664847728
DIDC04G,77.06275911421399
FAWN-1,71.08102183147392
FDUNT-1,66.91969542297741
FELL-1,75.41455674760023
GYAR-1,57.67013560953514
KLYN-A-1,66.45988843396886
LNMTH-1,79.41923063833913
LNMTH-2,42.68935591605472
LNMTH-3,76.60114328541512
MDLWH-1,74.25951414666794
PETEM1,80.69971596500571
PETDG-1,71.97834444195375
SEVIU-1,64.42958214985063
SHOS-1,49.54538065224939
SOLUU-1,71.72326722215726
TAYL2G,75.40182640293406
TAYL3G,77.22657127321962
THRNL-1,70.29593812013624
VKING-2,78.66472923396543
CARR-1,65.06496048850575
CARR-2,62.50557767767902
CDCL-1,60.51097440161994
CNQPS-1,51.60343902439024
CNQPS-2,71.88444001717566
CNQPS-3,65.9164178620707
CNQPS-4,76.80192013300127
COSO-1,68.22819703094666
DAMC-1,69.8151725888705
DIDCB5,53.649603909457305
DIDCB6,65.95807677527151
EECL-1,60.77763517990379
GRAI-6,54.66500504434282
GRAI-7,55.293346402452855
GRAI-8,54.569385388674625
GRAI1G,77.96570732628577
GRAI4G,72.2565529408951
GRMO-1,58.86352484601324
HUMR-1,59.573196134296296
INDQ-1,68.19759520781965
KEAD-1,49.80076846307385
KEAD-2,47.56640082030841
KEADGT-3,79.33738269717388
KILLPG-1,63.284852079750806
KILLPG-2,82.48102549108235
LAGA-1,51.41765675141131
LBAR-1,66.66683312508103
LBAR-1G,78.97586344281417
MEDP-1,83.99535381409554
MRWD-1,57.00858539283725
PEHE-1,68.44270018823083
PEHE-2,72.33063600448133
PEHED-1,77.89135330828904
PEMB-11,61.0795701422501
PEMB-21,59.004912996586555
PEMB-31,55.95586555493544
PEMB-41,55.379954623886334
PEMB-51,56.36079977693932
RATS-1,63.47771979580262
RATS-2,63.54620870210432
RATS-3,76.81678915958106
RATS-4,67.94524294532629
RATSGT-2,82.80064843478051
RATSGT-4,69.68960274391225
ROCK-1,67.38699381600922
RYHPS-1,73.20329239869731
SCCL-1,59.498014851845596
SCCL-2,66.4281006112909
SCCL-3,55.58938360599849
SEAB-1,62.10167074752087
SEAB-2,63.84492364708411
SEEL-1,72.72361693307246
SHBA-1,66.9097281722993
SHBA-2,65.88201274945413
SPLN-1,60.87243384576376
STAY-1,64.74761133616997
STAY-2,57.31837115159458
STAY-3,56.365394335664334
STAY-4,68.14312289802653
SUTB-1,74.22240427265787
SVRP-10,66.20934693831505
SVRP-20,58.24777257975407
TSREP-1,64.64076131159581
WBURB-1,57.32630730643088
WBURB-2,57.45363802459924
WBURB-3,57.91599596768531
WILCT-1,68.65212559852154
DRAXD-2,61.29839139756073
MARK-1,49.71525941762065
TIBG-1,56.95238427431794
DRAXX-1,42.149292386342616
DRAXX-2,33.4215386247046
DRAXX-3,38.86750671970851
DRAXX-4,44.3711131708164
DRAXX-5,54.705201359157435
DRAXX-6,51.81683518684911
