,0
BRGDG-1,332.80387821486084
ABERU-1,324.3916660932699
BRGG-1,411.5173066951541
BRIDU-1,444.1228719260722
CORB-1,333.6063591094372
COWE1,325.93438370205394
COWE2,484.94335562047536
CROYD-2,281.91869574753093
DBFRM-1,246.34293866156722
DERW-1,342.62927484267885
DIDC01G,409.4512132755335
DIDC02G,442.9863398929031
DIDC03G,537.8222657856495
DIDC04G,369.53013350911056
FAWN-1,203.6162417153996
FDUNT-1,275.37597338362343
FELL-1,474.3513682231892
GYAR-1,188.88251492851413
KLYN-A-1,177.88953303781616
LNMTH-1,229.11809374999999
LNMTH-2,415.18018135801344
LNMTH-3,554.820237817373
MDLWH-1,335.9963128019324
PETEM1,555.3177777777778
PETDG-1,332.80387821486084
SEVIU-1,452.1916879324168
SHOS-1,120.6259232296598
SOLUU-1,356.35700173643
TAYL2G,332.3205726744308
TAYL3G,302.5557736983097
THRNL-1,307.29677794653765
VKING-2,539.8800442514561
CARR-1,166.3983837345417
CARR-2,154.35225764002524
CDCL-1,106.71327001566004
CNQPS-1,214.98308927067643
CNQPS-2,195.1623485329969
CNQPS-3,295.7096581196581
CNQPS-4,153.7287627889843
COSO-1,487.95219868680215
DAMC-1,542.644075945015
DIDCB5,163.89528866387667
DIDCB6,262.76575920192636
EECL-1,102.71238064909767
GRAI-6,417.7064637126559
GRAI-7,405.3507869901122
GRAI-8,114.39514013275254
GRAI1G,453.6479977753742
GRAI4G,460.7604917574638
GRMO-1,390.00499999999994
HUMR-1,192.81796225499724
INDQ-1,549.0319999999999
KEAD-1,209.4272307692308
KEAD-2,611.3273324255587
KEADGT-3,502.35450414532784
KILLPG-1,401.00170006717417
KILLPG-2,360.0332258064515
LAGA-1,458.32383343515926
LBAR-1,208.863671875
LBAR-1G,472.5961876562917
MEDP-1,445.03347011656
MRWD-1,119.18071177824432
PEHE-1,389.3216000479915
PEHE-2,353.776228983195
PEHED-1,185.8988043478261
PEMB-11,147.41528209939307
PEMB-21,118.0355345240627
PEMB-31,111.62935701126523
PEMB-41,137.07663535179466
PEMB-51,100.05328665321078
RATS-1,470.85300162353894
RATS-2,81.41946889759828
RATS-3,121.03521718762046
RATS-4,88.33743662210533
RATSGT-2,253.74248842398387
RATSGT-4,472.9283403799546
ROCK-1,377.08828846153847
RYHPS-1,315.1387627050772
SCCL-1,140.3559526073817
SCCL-2,137.78054854662602
SCCL-3,559.5684842811688
SEAB-1,192.09053887334846
SEAB-2,189.24971635380223
SEEL-1,308.0342041753324
SHBA-1,197.69643903214546
SHBA-2,184.32995596793168
SPLN-1,287.9684523809524
STAY-1,151.56440623211515
STAY-2,144.50810098384923
STAY-3,140.5291781830931
STAY-4,144.02441653152488
SUTB-1,360.45241479611303
SVRP-10,520.2066373825805
SVRP-20,461.28774225643326
TSREP-1,441.79929020367763
WBURB-1,153.46745484634627
WBURB-2,132.98884574215012
WBURB-3,141.29125859414964
WILCT-1,463.1612500691832
DRAXD-2,442.4536136480564
MARK-1,297.91762579025374
TIBG-1,282.89831412081173
DRAXX-1,320.39772727272725
DRAXX-2,54.57091194344443
DRAXX-3,63.9538151795487
DRAXX-4,112.15698082984784
DRAXX-5,251.5142899780691
DRAXX-6,351.56626533249664
