,0
BRGDG-1,74.95517558398508
AG-NHAV02,89.24699504839974
ABERU-1,75.257868338558
BRGG-1,88.58757368907327
BRIDU-1,72.92758620689655
CORB-1,103.76114293239826
COWE1,83.75845136322756
COWE2,90.5256485120983
CROYD-2,94.685260330399
DBFRM-1,76.29892999913338
DERW-1,76.3821443713511
DIDC01G,93.3269048091748
DIDC02G,87.3606946133002
DIDC03G,103.58038977835416
DIDC04G,97.41281078470811
FAWN-1,74.58802558793724
FDUNT-1,98.6528128963442
FELL-1,67.35355993242356
GYAR-1,62.49635079895949
KLYN-A-1,64.57564783025721
LNMTH-1,86.17195842926505
LNMTH-2,69.41533516397
LNMTH-3,108.33581457748102
MDLWH-1,84.33861880936858
PETEM1,94.97540859524258
PETDG-1,86.17293206120627
SEVIU-1,92.43092209591545
SHOS-1,51.76940181518152
SOLUU-1,78.39664526921862
TAYL2G,85.99075952141847
TAYL3G,94.19103758833928
THRNL-1,72.10138226882746
VKING-2,81.44143464461644
CARR-1,68.33319693529705
CARR-2,67.28096776668606
CDCL-1,49.68940220089933
CNQPS-1,63.34416177756164
CNQPS-2,97.76450653054043
CNQPS-3,62.61664381065417
CNQPS-4,70.675834767642
COSO-1,77.31052545938108
DAMC-1,73.68260058092913
DIDCB5,93.39725944548879
DIDCB6,65.03059092361778
EECL-1,4.979473684210526
GRAI-6,64.7772195945946
GRAI-7,66.5895068179397
GRAI-8,52.65912993487993
GRAI1G,89.87777519700546
GRAI4G,68.06071679622325
GRMO-1,83.33563535083556
HUMR-1,69.43784985874066
INDQ-1,82.57936359441244
KEAD-1,63.247405349794235
KEAD-2,86.83139275013919
KEADGT-3,71.7279202703104
KILLPG-1,65.28952781203007
KILLPG-2,73.5518270707572
LAGA-1,78.4799011982597
LBAR-1,60.78387829836795
LBAR-1G,85.85937662074232
MEDP-1,56.73306219113662
MRWD-1,92.28054439895895
PEHE-1,68.14140076600663
PEHE-2,81.60055693125271
PEHED-1,99.65456197536068
PEMB-11,55.51301471441811
PEMB-21,55.60776324532287
PEMB-31,102.19472271491307
PEMB-41,53.82839318256846
PEMB-51,55.23657174905879
RATS-1,72.7165403275509
RATS-2,76.13309367776762
RATS-3,78.21006225103822
RATS-4,76.89512677431985
RATSGT-2,86.90477520231444
RATSGT-4,77.43170925821352
ROCK-1,70.17762711864407
RYHPS-1,92.67810104170862
SCCL-1,69.15459228903623
SCCL-2,72.18068840579711
SCCL-3,67.16614527928208
SEAB-1,68.47069689181234
SEAB-2,72.67154878098017
SEEL-1,89.25283008064808
SHBA-1,61.779270033390375
SHBA-2,71.19106385006236
SPLN-1,55.46567203093134
STAY-1,61.326632078886234
STAY-2,58.83863341961639
STAY-3,61.015317916848176
STAY-4,72.0560368901906
SUTB-1,98.65744047489711
SVRP-10,81.19670928816133
SVRP-20,88.39175411288643
TSREP-1,111.92515800273497
WBURB-1,52.76555808283129
WBURB-2,64.80177630397777
WBURB-3,62.09808358862925
WILCT-1,74.25729917498914
DRAXD-2,69.23929576554882
MARK-1,65.00414686278951
TIBG-1,49.03616941663657
DRAXX-1,75.20353409795992
DRAXX-2,57.85915836187848
DRAXX-3,50.65795364534703
DRAXX-4,22.720528297528293
DRAXX-5,93.54081997122606
DRAXX-6,77.23167957499284
