,0
BRGDG-1,119.63526847146606
AG-NHAV02,87.05703935957577
ABERU-1,87.94352756262708
BRGG-1,131.37495457394374
BRIDU-1,91.02550737534608
CORB-1,90.27583782064882
COWE1,108.98554024339386
COWE2,107.84513245269886
CROYD-2,126.43819034604222
DBFRM-1,91.87708464247449
DERW-1,115.84442456445231
DIDC01G,113.03487150286185
DIDC02G,100.03406688788328
DIDC03G,117.38102503376508
DIDC04G,118.87104752026015
FAWN-1,110.54528553500728
FDUNT-1,89.37588325386284
FELL-1,100.96457907340886
GYAR-1,85.83843460946042
KLYN-A-1,82.80214415589053
LNMTH-1,86.35027227643948
LNMTH-2,87.64095238095238
LNMTH-3,102.29109939148074
MDLWH-1,93.54139254525559
PETEM1,110.85155497460862
PETDG-1,116.18783783783786
SEVIU-1,105.54865563298492
SHOS-1,77.22298650005104
SOLUU-1,138.918320655321
TAYL2G,97.67479818191292
TAYL3G,102.30580450511611
THRNL-1,99.54554054054054
VKING-2,119.21371508521524
CARR-1,73.85743195704208
CARR-2,85.92360417387157
CDCL-1,74.52531855036598
CNQPS-1,86.24666710106183
CNQPS-2,89.46336352032303
CNQPS-3,112.45933036988433
CNQPS-4,116.0403539029383
COSO-1,122.37572865524166
DAMC-1,89.79117886563401
DIDCB5,81.85570993624019
DIDCB6,94.37454120039212
EECL-1,76.61393208370939
GRAI-6,77.35049470836023
GRAI-7,70.08771126239202
GRAI-8,73.77248869961046
GRAI1G,119.6143767231322
GRAI4G,101.04437487217602
GRMO-1,113.632899623019
HUMR-1,88.24303377694496
INDQ-1,100.44689205034408
KEAD-1,95.48080865338062
KEAD-2,88.74032258064516
KEADGT-3,107.65767417661374
KILLPG-1,96.57693679405645
KILLPG-2,120.07618055169021
LAGA-1,83.83355818300734
LBAR-1,90.7830404380175
LBAR-1G,102.98475662147476
MEDP-1,87.36245440944796
MRWD-1,80.32969293990085
PEHE-1,94.27789156278277
PEHE-2,106.33827576953853
PEHED-1,102.00758203819791
PEMB-11,82.80706366543853
PEMB-21,80.43278960889116
PEMB-31,80.0739052251185
PEMB-41,82.90032279472082
PEMB-51,77.31760630084248
RATS-1,117.28574655789913
RATS-2,66.80903878526098
RATS-3,69.01302598783174
RATS-4,76.0390221841854
RATSGT-2,125.73668608136693
RATSGT-4,121.60299077168388
ROCK-1,86.7435385965375
RYHPS-1,103.04712270989916
SCCL-1,84.94140460247166
SCCL-2,82.9176923076923
SCCL-3,110.62244629750242
SEAB-1,92.33270016896351
SEAB-2,90.02132864181614
SEEL-1,137.37125
SHBA-1,92.22380525353684
SHBA-2,88.97464476915295
SPLN-1,77.50952032902953
STAY-1,82.0332228384188
STAY-2,81.59947080331322
STAY-3,81.99147775404577
STAY-4,82.39788143511862
SUTB-1,119.65914828799859
SVRP-10,85.14229064632917
SVRP-20,109.12942139967042
TSREP-1,94.0791857540902
WBURB-1,68.48168552453824
WBURB-2,82.28745833102074
WBURB-3,79.82575774687052
WILCT-1,108.03686507936507
DRAXD-2,80.4850580885542
MARK-1,77.53166666666667
TIBG-1,88.73947811447812
DRAXX-1,43.75787645712086
DRAXX-2,44.655789132395384
DRAXX-3,56.642009326013756
DRAXX-4,95.0178884277862
DRAXX-5,107.2641267372545
DRAXX-6,93.86288793524794
