,0
BRGDG-1,83.04756918348605
AG-NHAV02,70.50827060729401
ABERU-1,90.8026802151103
BRGG-1,79.31213135294628
BRIDU-1,70.68917425905596
CORB-1,90.2761945016215
COWE1,90.62504056987639
COWE2,81.69847018358622
CROYD-2,96.13822578148668
DBFRM-1,71.03135120925342
DERW-1,76.98389958369997
DIDC01G,82.84482987505523
DIDC02G,87.33140658043185
DIDC03G,87.55132589890333
DIDC04G,82.32832503523282
FAWN-1,81.38438133294983
FDUNT-1,65.50608108108108
FELL-1,64.31914355872222
GYAR-1,69.41471620767514
KLYN-A-1,65.80008363950552
LNMTH-1,87.58817304762366
LNMTH-2,68.78186123348017
LNMTH-3,86.08340553957343
MDLWH-1,92.29305488159795
PETEM1,79.96624419052799
PETDG-1,85.40857933232466
SEVIU-1,78.28732177462078
SHOS-1,61.14340399948182
SOLUU-1,93.6909756097561
TAYL2G,88.09254917925486
TAYL3G,86.37513307952553
THRNL-1,76.89084765439824
VKING-2,75.23036295448252
CARR-1,67.54443843048307
CARR-2,68.31855800123186
CDCL-1,60.3885300845983
CNQPS-1,77.6993617878465
CNQPS-2,69.63090189960374
CNQPS-3,65.82887071671207
CNQPS-4,86.50031282366953
COSO-1,67.7630105825894
DAMC-1,72.30128377087891
DIDCB5,70.80130501883237
DIDCB6,85.6080746432554
EECL-1,60.86026951439409
GRAI-6,56.66136808498946
GRAI-7,60.003682251429
GRAI-8,62.95873844464086
GRAI1G,74.85623369730078
GRAI4G,73.83445922228601
GRMO-1,86.7367239659052
HUMR-1,75.71587637220462
INDQ-1,86.96335009601849
KEAD-1,72.47853981717009
KEAD-2,54.21558964274501
KEADGT-3,61.8555474622228
KILLPG-1,75.43191565430709
KILLPG-2,85.91136075164648
LAGA-1,79.99862813483439
LBAR-1,84.76270508296116
LBAR-1G,84.39512247963658
MEDP-1,67.18244941105407
MRWD-1,55.7553253559616
PEHE-1,74.41464566929133
PEHE-2,74.63427295433391
PEHED-1,77.0935535377993
PEMB-11,66.16889898364629
PEMB-21,63.397203192729194
PEMB-31,66.43863961239836
PEMB-41,61.50140746677655
PEMB-51,58.31751657337869
RATS-1,78.51671586551754
RATS-2,69.39541275901773
RATS-3,71.35111111111112
RATS-4,64.954711340201
RATSGT-2,83.47843396914766
RATSGT-4,82.8310978090088
ROCK-1,92.53744473925252
RYHPS-1,71.5745
SCCL-1,81.413011151674
SCCL-2,65.43084432020223
SCCL-3,72.11953431681587
SEAB-1,71.57407779437771
SEAB-2,70.37490071542611
SEEL-1,73.16729313428597
SHBA-1,71.30189532341504
SHBA-2,72.75546668415949
SPLN-1,65.44958935784443
STAY-1,68.63882875238191
STAY-2,69.17959147893059
STAY-3,68.82438313268545
STAY-4,68.55552381124667
SUTB-1,84.44333084172654
SVRP-10,67.85808102108768
SVRP-20,71.61648669796557
TSREP-1,35.09354575163399
WBURB-1,74.03268500646499
WBURB-2,65.18641425418227
WBURB-3,66.02781250000001
WILCT-1,62.754999999999995
DRAXD-2,91.16410256410256
MARK-1,87.44662012820469
TIBG-1,85.28524971264949
DRAXX-1,47.39974025974025
DRAXX-2,51.930276002781554
DRAXX-3,57.078559245335555
DRAXX-4,51.53988533923776
DRAXX-5,85.98753478577028
DRAXX-6,134.93980046498297
