,0
BRGDG-1,69.21984112257265
AG-NHAV02,54.96607526881721
ABERU-1,124.30366323839746
BRIDU-1,64.16404756510588
CORB-1,95.65892451168335
COWE1,85.80575284454433
COWE2,70.5149356689906
CROYD-2,100.29933992237218
DBFRM-1,74.12888074253878
DERW-1,101.91037769237276
DIDC01G,106.93769423028846
DIDC02G,109.68116841576717
DIDC03G,106.94070664161558
DIDC04G,119.93096361299
FAWN-1,68.75923974292212
FDUNT-1,64.03936098319888
FELL-1,78.9586359905469
GYAR-1,77.50294280054477
KLYN-A-1,77.15284464323311
LNMTH-1,3.257864343943727
LNMTH-2,-1.7118384917850338
LNMTH-3,78.57958857657147
MDLWH-1,118.03830454140724
PETEM1,89.67311826068652
SEVIU-1,81.69186924827119
SHOS-1,56.19117726620533
SOLUU-1,89.46070961274978
TAYL2G,104.92287112164807
TAYL3G,100.46973039733132
THRNL-1,103.67879935791862
VKING-2,94.71000139626048
CARR-1,72.57905151440949
CARR-2,70.15136682292763
CDCL-1,70.71372204920988
CNQPS-1,68.24818909245676
CNQPS-2,67.37651830015534
CNQPS-3,105.65125066725382
CNQPS-4,60.9230521106065
COSO-1,110.2944726263218
DAMC-1,63.438850618864706
DIDCB5,54.61248979826546
DIDCB6,89.3896912883333
EECL-1,118.6225671374064
GRAI-6,55.69048570357428
GRAI-7,68.03328029232276
GRAI-8,68.202584188527
GRAI1G,77.11869855447375
GRAI4G,100.50094603881136
GRMO-1,130.94829027784223
HUMR-1,77.68729294704885
INDQ-1,105.43400934133247
KEAD-1,95.49423694628865
KEAD-2,106.31000685477179
KEADGT-3,131.19609972096072
KILLPG-1,115.23270860877433
KILLPG-2,71.6000481750056
LAGA-1,77.07223114199942
LBAR-1,93.73415445984394
LBAR-1G,72.21697770214998
MEDP-1,113.01745674330155
MRWD-1,54.2298294340422
PEHE-1,103.35716661033646
PEHE-2,82.00904152682664
PEHED-1,103.5830540118624
PEMB-11,78.35829465170674
PEMB-21,68.28502529685093
PEMB-31,69.90963018827054
PEMB-41,68.70777590300806
PEMB-51,79.13870698603168
RATS-1,78.08126514448382
RATS-2,83.09770152299004
RATS-3,105.84764885163256
RATS-4,97.7809863110824
RATSGT-2,122.60522225041825
RATSGT-4,83.98031417747177
ROCK-1,83.80233556987729
RYHPS-1,94.82303613763186
SCCL-1,78.29510672183497
SCCL-2,47.03998299501978
SCCL-3,72.37201938338772
SEAB-1,72.43471542829963
SEAB-2,73.72354331166105
SEEL-1,92.32766435414246
SHBA-1,69.8190333789985
SHBA-2,71.81771060143456
SPLN-1,60.66397912433805
STAY-1,70.52256058526338
STAY-2,62.70100281102864
STAY-3,67.50659971966932
STAY-4,64.82331116975628
SUTB-1,72.96916328569233
SVRP-10,73.28001252271618
SVRP-20,78.36358443288434
TSREP-1,73.79928864804684
WBURB-1,69.39175089661185
WBURB-2,63.61543466583604
WBURB-3,69.55902560993671
WILCT-1,81.51112851363395
HIRWN-1,97.43900814320497
SUTBS-1,67.8207552604434
DRAXD-2,147.03514209017436
MARK-1,-3.1534714373538293
TIBG-1,77.50009356253973
DRAXX-1,0.25607484787845936
DRAXX-2,69.48848699654796
DRAXX-3,55.36074437350422
DRAXX-4,66.97675134927839
DRAXX-5,146.36936252318048
DRAXX-6,92.22269435039408
