,0
BRGDG-1,104.24403312180989
AG-NHAV02,68.7702700640754
ABERU-1,116.05140008923237
BRIDU-1,125.75206651294748
CORB-1,82.14216216216217
COWE1,104.507151376089
COWE2,84.93590755998113
CROYD-2,106.99150315411063
DBFRM-1,78.53511450376259
DERW-1,88.4482406694346
DIDC01G,109.91823906985626
DIDC02G,85.76481841860927
DIDC03G,96.91831194524215
DIDC04G,112.77141556905865
FAWN-1,87.88437954791277
FDUNT-1,87.38320955246068
FELL-1,93.03816230702361
GYAR-1,79.6123932584106
KLYN-A-1,104.94923134424828
LNMTH-1,97.44085014337942
LNMTH-2,95.73459425239545
LNMTH-3,4.1218675213675215
MDLWH-1,83.69162649576346
PETEM1,102.8428839811896
SEVIU-1,104.42042126156838
SHOS-1,57.42346219962107
SOLUU-1,103.16420302479034
TAYL2G,85.1093026101656
TAYL3G,120.54020439555387
THRNL-1,93.65259399957107
VKING-2,97.03151343414423
CARR-1,72.48352607102984
CARR-2,111.20845168222378
CDCL-1,72.5363586265076
CNQPS-1,85.01112128146453
CNQPS-2,102.21264582231696
CNQPS-3,84.95643298111801
CNQPS-4,79.31632967160037
COSO-1,104.77874927168068
DAMC-1,92.8103512426546
DIDCB5,90.66053181315665
DIDCB6,65.91156625952749
EECL-1,59.68042438076686
GRAI-6,74.111980261623
GRAI-7,69.85470158063227
GRAI-8,77.38566504709623
GRAI1G,121.85189114466432
GRAI4G,83.3849300866647
GRMO-1,122.43807781019058
HUMR-1,73.2309292865135
INDQ-1,116.88530627440093
KEAD-1,104.44904296369893
KEAD-2,66.44682453388373
KEADGT-3,86.69985283886362
KILLPG-1,94.84586433706798
KILLPG-2,95.53219823275029
LAGA-1,72.69052631578948
LBAR-1,86.78221952106371
LBAR-1G,97.5111709698194
MEDP-1,128.17872692459892
MRWD-1,63.679435847941434
PEHE-1,73.6951114953965
PEHE-2,106.23365965342967
PEHED-1,82.29960732961648
PEMB-11,71.8271661264226
PEMB-21,67.47052181502873
PEMB-31,62.88007441839737
PEMB-41,64.31291470797721
PEMB-51,68.53531572534274
RATS-1,93.35960586220325
RATS-2,81.44724192106514
RATS-3,95.4201489444667
RATS-4,104.60462430264894
RATSGT-2,101.67699819721571
RATSGT-4,96.77749089567952
ROCK-1,79.49252363409072
RYHPS-1,99.5002125795083
SCCL-1,68.92669791834703
SCCL-2,82.17289550810067
SCCL-3,75.09412893913907
SEAB-1,101.10380833913749
SEAB-2,68.78133013537771
SEEL-1,89.52816125390147
SHBA-1,77.76017048733415
SHBA-2,78.13201563461716
SPLN-1,72.7031040525406
STAY-1,77.08780979748221
STAY-2,77.40399292546138
STAY-3,77.30467568787823
STAY-4,60.17012275360335
SUTB-1,101.96688139228299
SVRP-10,89.32964960054625
SVRP-20,81.85669287211739
TSREP-1,53.79697583511016
WBURB-1,73.47473061045561
WBURB-2,70.81234564987483
WBURB-3,71.90508083340237
WILCT-1,94.4437608647996
HIRWN-1,99.52743032665059
SUTBS-1,77.78302066240897
DRAXD-2,118.54519108424833
MARK-1,53.72547918538485
TIBG-1,83.4914668712758
DRAXX-1,26.852808997426642
DRAXX-2,73.48185746653589
DRAXX-3,69.02854282780383
DRAXX-4,69.51145641585431
DRAXX-5,54.8375192865004
DRAXX-6,75.56914774630985
