,0
BRGDG-1,87.54443544795868
AG-NHAV02,82.68014015151516
ABERU-1,85.26343712058046
BRGG-1,92.68913971582347
BRIDU-1,82.04120550446038
CORB-1,92.10003456221199
COWE1,99.12099097980285
COWE2,90.45285798865693
CROYD-2,99.39979464219923
DBFRM-1,92.28742367957636
DERW-1,98.7807576155268
DIDC01G,106.33386511175334
DIDC02G,95.01608873305373
DIDC03G,96.19468782767481
DIDC04G,86.96596409710472
FAWN-1,105.77655727137957
FDUNT-1,77.26181686662471
FELL-1,93.73716579770719
GYAR-1,80.46157881334352
KLYN-A-1,80.19620194327732
LNMTH-1,81.68776073007477
LNMTH-2,99.64261862400498
LNMTH-3,90.03723061338937
MDLWH-1,95.53436899383571
PETEM1,91.17059773235823
PETDG-1,91.64883211678831
SEVIU-1,87.47737021046952
SHOS-1,77.29021316981202
SOLUU-1,103.85118535210478
TAYL2G,86.1956110460536
TAYL3G,96.03952056191966
THRNL-1,96.84614728856445
VKING-2,91.6822057892707
CARR-1,79.41895714285715
CARR-2,79.52946626984128
CDCL-1,71.3848599151448
CNQPS-1,94.56802139037434
CNQPS-2,82.51569159672611
CNQPS-3,83.00212267927112
CNQPS-4,82.33689132485196
COSO-1,88.40815590580335
DAMC-1,81.80630037381998
DIDCB5,96.32882745293439
DIDCB6,83.62379298429997
EECL-1,71.43761021878477
GRAI-6,65.88096433161104
GRAI-7,70.37809598055847
GRAI-8,65.5293536785043
GRAI1G,95.07436541558982
GRAI4G,92.08163745178771
GRMO-1,97.75259884152842
HUMR-1,76.59378348152718
INDQ-1,87.97838724784943
KEAD-1,81.0470093028509
KEAD-2,79.20900224276254
KEADGT-3,99.55179958742045
KILLPG-1,87.57813186813188
KILLPG-2,83.53368243243244
LAGA-1,91.76067653962617
LBAR-1,80.60887635296277
LBAR-1G,93.37112047984986
MEDP-1,83.47445293836049
MRWD-1,72.4418952452776
PEHE-1,73.52936338682433
PEHE-2,90.52339258717585
PEHED-1,90.20397833682739
PEMB-11,81.18478098542637
PEMB-21,87.12595226717826
PEMB-31,76.26615581990247
PEMB-41,72.81841451459572
PEMB-51,76.6767990502836
RATS-1,81.36537274950464
RATS-2,82.0696081700746
RATS-3,92.67312743881797
RATS-4,80.26337644372772
RATSGT-2,90.1457059420208
RATSGT-4,96.09490516007227
ROCK-1,79.1125
RYHPS-1,74.3294556293679
SCCL-1,83.132346989209
SCCL-2,92.18398417466682
SCCL-3,97.69921562732225
SEAB-1,82.09109051532272
SEAB-2,79.66659883431463
SEEL-1,91.34725925925925
SHBA-1,80.06396960266453
SHBA-2,80.50495521777435
SPLN-1,72.16387381957003
STAY-1,73.08153427759311
STAY-2,99.26294056401242
STAY-3,72.46798382173382
STAY-4,78.15805302511347
SUTB-1,90.36218199757054
SVRP-10,89.82812596079428
SVRP-20,77.67078209993213
TSREP-1,89.06435122934276
WBURB-1,71.92369260733055
WBURB-2,73.48589717555141
WBURB-3,72.73402785331152
WILCT-1,90.44317073170731
DRAXD-2,105.86273403287535
MARK-1,82.62352946954813
TIBG-1,111.17524469044432
DRAXX-1,91.63760291704807
DRAXX-2,37.22974358974359
DRAXX-3,60.781876914508494
DRAXX-4,82.26540275200477
DRAXX-5,100.33223827463074
DRAXX-6,109.01191353170024
