,0
BRGDG-1,107.15554892571271
ABERU-1,123.42651434938537
BRGG-1,122.1507116766779
BRIDU-1,110.95593336311457
CORB-1,119.21842720196278
COWE1,128.14084391434932
COWE2,118.4636667075984
CROYD-2,123.58118806177647
DBFRM-1,131.4299359754529
DERW-1,127.45945233809661
DIDC01G,112.8841604644424
DIDC02G,121.5224947594347
DIDC03G,109.46108650646612
DIDC04G,119.79883899139638
FAWN-1,111.91158621039686
FDUNT-1,110.38022076249604
FELL-1,107.35007748612605
GYAR-1,107.49280331012676
KLYN-A-1,108.89118845378152
LNMTH-1,116.40298668883455
LNMTH-2,125.25514726413004
LNMTH-3,116.84067385315795
MDLWH-1,143.35343619291734
PETEM1,106.69627174063912
PETDG-1,128.40078636236208
SEVIU-1,115.1435579450744
SHOS-1,104.50797753747797
SOLUU-1,121.80512871463895
TAYL2G,126.83389036487559
TAYL3G,109.8304247079933
THRNL-1,119.36710201211179
VKING-2,123.58118806177647
CARR-1,104.97464895760515
CARR-2,105.30440727252059
CDCL-1,93.73737165954716
CNQPS-1,114.93588586260272
CNQPS-2,114.67819748244052
CNQPS-3,124.41371221942802
CNQPS-4,124.58332237273954
COSO-1,128.29145283936674
DAMC-1,110.41883850603824
DIDCB5,103.40254137466695
DIDCB6,115.46829942980429
EECL-1,78.57777458288682
GRAI-6,90.613285960011
GRAI-7,140.92782705585643
GRAI-8,99.22924411031829
GRAI1G,122.68806299554518
GRAI4G,114.98972617877605
GRMO-1,113.35370159422565
HUMR-1,110.85750657962386
INDQ-1,116.64320459786374
KEAD-1,95.80859477124183
KEAD-2,87.53131912522572
KEADGT-3,104.48905325128497
KILLPG-1,121.72524951258656
KILLPG-2,128.67558658766373
LAGA-1,94.72931626189146
LBAR-1,102.67806057227796
LBAR-1G,128.5113954729736
MEDP-1,124.67269877930882
MRWD-1,102.78911956040136
PEHE-1,107.00577405967003
PEHE-2,123.7538743076428
PEHED-1,117.19795569243179
PEMB-11,96.83926054636807
PEMB-21,90.12393944079481
PEMB-31,95.43415694933047
PEMB-41,93.048847412626
PEMB-51,97.75770341040015
RATS-1,124.6828257652542
RATS-2,113.54145759232252
RATS-3,113.19454954954956
RATS-4,111.77815602836878
RATSGT-2,114.09633314550267
RATSGT-4,114.17883152340973
ROCK-1,140.32828516668064
RYHPS-1,127.24047159257965
SCCL-1,122.66003169553751
SCCL-2,110.92523970588236
SCCL-3,108.65608198289222
SEAB-1,111.79775643566772
SEAB-2,110.34352540314015
SEEL-1,115.66191929854081
SHBA-1,105.35775389216735
SHBA-2,99.73262552726713
SPLN-1,110.8380153200853
STAY-1,100.3982283070813
STAY-2,103.69873819211686
STAY-3,99.54457638315343
STAY-4,104.4536534955719
SUTB-1,116.00544815970473
SVRP-10,135.37285396356802
SVRP-20,114.89432323350727
TSREP-1,122.24575963403454
WBURB-1,99.83171318529565
WBURB-2,93.17585743336593
WBURB-3,96.2275231602295
WILCT-1,100.62972223562035
DRAXD-2,118.65493982519278
MARK-1,161.46061068623447
TIBG-1,116.3144323686371
DRAXX-1,104.20839609701656
DRAXX-2,68.34921856332137
DRAXX-3,62.307094332432335
DRAXX-4,82.94810070242654
DRAXX-5,95.61855687457715
DRAXX-6,138.8042453192848
