,0
BRGDG-1,145.59010705727792
ABERU-1,147.64607098745725
BRGG-1,157.6102943616724
BRIDU-1,144.99933081425567
CORB-1,138.08295454545453
COWE1,140.78087924440624
COWE2,128.99994875506903
CROYD-2,136.75483695652173
DBFRM-1,138.34179454216414
DERW-1,147.31271043562154
DIDC01G,139.89365057961902
DIDC02G,151.69186508340192
DIDC03G,129.0252500493197
DIDC04G,135.8562559275109
FAWN-1,124.56483595347305
FDUNT-1,139.7846739130435
FELL-1,138.52898412698414
GYAR-1,122.82580687746017
KLYN-A-1,124.21078624408604
LNMTH-1,140.72301592307315
LNMTH-2,136.21912355306898
LNMTH-3,137.60200426478113
MDLWH-1,146.33249133994835
PETEM1,135.2183570126836
PETDG-1,143.94834020803853
SEVIU-1,155.9526712316883
SHOS-1,123.06934190925787
SOLUU-1,135.83012844492268
TAYL2G,134.5032649747901
TAYL3G,152.3432920891354
THRNL-1,134.71429598237563
VKING-2,137.4311147342995
CARR-1,121.56902254188712
CARR-2,122.35528616898148
CDCL-1,110.05701560943403
CNQPS-1,126.09436762225971
CNQPS-2,123.14785710548263
CNQPS-3,123.84046065259118
CNQPS-4,139.06886991462827
COSO-1,132.50060214807993
DAMC-1,132.2223939506163
DIDCB5,114.98355449981365
DIDCB6,130.9362973037276
EECL-1,98.7193938930087
GRAI-6,116.21320986138322
GRAI-7,148.48245975140617
GRAI-8,100.24392210939487
GRAI1G,147.1309119820835
GRAI4G,153.76996923101163
GRMO-1,122.71444492690692
HUMR-1,119.2664107435032
INDQ-1,154.39332479154749
KEAD-1,133.3633229702687
KEAD-2,115.35388819924574
KEADGT-3,136.26325193652596
KILLPG-1,153.45060737357565
KILLPG-2,149.30512626507132
LAGA-1,127.76361265751267
LBAR-1,122.7239885838611
LBAR-1G,165.69256945211748
MEDP-1,133.2378672837085
MRWD-1,100.61184123093682
PEHE-1,128.8078189042845
PEHE-2,126.28305852383527
PEHED-1,138.70643641871513
PEMB-11,109.11842280291751
PEMB-21,106.08828010226489
PEMB-31,103.21695670316903
PEMB-41,109.72098393451218
PEMB-51,106.32254295623436
RATS-1,145.92232807886012
RATS-2,126.5472029900857
RATS-3,127.57335075738037
RATS-4,123.00285273069139
RATSGT-2,149.790864325314
RATSGT-4,154.26801196365437
ROCK-1,157.92373674483545
RYHPS-1,122.04440135993902
SCCL-1,124.69190571671187
SCCL-2,127.58087330316741
SCCL-3,131.44008919281833
SEAB-1,130.2417267486916
SEAB-2,127.4382898501894
SEEL-1,146.8387289928104
SHBA-1,128.3858351142522
SHBA-2,129.32433626867228
SPLN-1,128.001215234523
STAY-1,124.22452009885033
STAY-2,121.69208829377372
STAY-3,121.7126800425885
STAY-4,122.81113517818936
SUTB-1,136.8695335470309
SVRP-10,126.15807948831028
SVRP-20,154.69548647348762
TSREP-1,119.35481897304274
WBURB-1,115.38379342901156
WBURB-2,116.22687072946468
WBURB-3,116.04545536325867
WILCT-1,129.89806913355815
DRAXD-2,169.00885893786028
MARK-1,235.19101394212137
TIBG-1,192.74970196832885
DRAXX-1,241.80022787543533
DRAXX-2,294.0104889854389
DRAXX-3,70.13680555555555
DRAXX-4,142.02984375000003
DRAXX-5,147.77275994201057
DRAXX-6,304.20174598260553
