,0
BRGDG-1,71.95714514194322
AG-NHAV02,75.49694257836555
ABERU-1,134.1203511573613
BRIDU-1,77.7305697974204
CORB-1,82.14216216216217
COWE1,124.69546555114283
COWE2,102.46631382765823
CROYD-2,110.58032368235932
DBFRM-1,78.19948281011511
DERW-1,114.11530237694457
DIDC01G,91.45437609322197
DIDC02G,97.92770748293772
DIDC03G,116.83973973834182
DIDC04G,122.11945057644685
FAWN-1,86.37695363950172
FDUNT-1,92.67267738694633
FELL-1,110.98069824922844
GYAR-1,74.43465237749255
KLYN-A-1,113.65968885971917
LNMTH-1,131.62077357395142
LNMTH-2,-4.4995842116820395
LNMTH-3,-6.523557312252965
MDLWH-1,88.27897330719544
PETEM1,109.97277569811381
SEVIU-1,109.8088377200748
SHOS-1,70.05664373124145
SOLUU-1,121.58918604235217
TAYL2G,99.8852105356065
TAYL3G,107.5007827490756
THRNL-1,129.21202781327096
VKING-2,71.45163759088476
CARR-1,76.76849065144637
CARR-2,125.63194774360429
CDCL-1,71.16717627418424
CNQPS-1,85.01112128146453
CNQPS-2,110.59338127308699
CNQPS-3,71.50581320093794
CNQPS-4,78.10936057511812
COSO-1,115.52002322305134
DAMC-1,106.00167981872767
DIDCB5,51.83112021857923
DIDCB6,110.0218713529412
EECL-1,62.55420919818619
GRAI-6,72.45848485494955
GRAI-7,83.53964705882353
GRAI-8,76.38397783928134
GRAI1G,92.49843280122055
GRAI4G,99.74308016549544
GRMO-1,85.03015373562314
HUMR-1,71.04789333620067
INDQ-1,134.29969867680308
KEAD-1,102.86083700488699
KEAD-2,60.06199969592619
KEADGT-3,100.07433202676555
KILLPG-1,107.57399207147968
KILLPG-2,104.9260934592263
LAGA-1,64.34126932084308
LBAR-1,71.97669357190794
LBAR-1G,96.90950853295423
MEDP-1,93.85670847668638
MRWD-1,75.74727821505597
PEHE-1,78.42380971601796
PEHE-2,96.15750780581496
PEHED-1,80.07122721952382
PEMB-11,63.64616000884823
PEMB-21,65.61162238089746
PEMB-31,67.42780452584114
PEMB-41,78.90444079539039
PEMB-51,66.84601053958046
RATS-1,100.86216508996645
RATS-2,117.0376534635533
RATS-3,126.14519469451035
RATS-4,65.98593784097457
RATSGT-2,82.15138762703475
RATSGT-4,96.50266308890717
ROCK-1,76.46709214249675
RYHPS-1,97.47856144847793
SCCL-1,115.12733408985858
SCCL-2,77.09207654374563
SCCL-3,73.04017682318957
SEAB-1,62.978929546460996
SEAB-2,67.35658310870551
SEEL-1,65.76982806877248
SHBA-1,74.57498461166676
SHBA-2,73.5795833595684
SPLN-1,72.98726797609561
STAY-1,68.78300580208023
STAY-2,67.59132300167502
STAY-3,67.26892387131073
STAY-4,64.29079178626915
SUTB-1,67.0934405167514
SVRP-10,65.96364933812224
SVRP-20,78.51015754988165
TSREP-1,107.01137082005481
WBURB-1,75.60235138431872
WBURB-2,81.53879775426958
WBURB-3,58.55786264128684
WILCT-1,78.41339390891017
HIRWN-1,83.37229173790665
SUTBS-1,79.1498728639481
DRAXD-2,117.62234057661252
MARK-1,73.99580084146805
TIBG-1,80.2440806621422
DRAXX-1,24.881073717948716
DRAXX-2,66.85521400145639
DRAXX-3,69.12509047533815
DRAXX-4,69.15054009048637
DRAXX-5,89.00930943736427
DRAXX-6,89.30802327616627
